time (s),altitude (km),velocity (km / s)
32370,30339.272687294993,2.530332526617174
32380,30322.146810006787,2.5322907437749294
32390,30305.001344411052,2.5342514945966625
32400,30287.83627672585,2.5362147834981608
32410,30270.651593140363,2.538180614912066
32420,30253.447279814834,2.540148993287941
32430,30236.223322880447,2.5421199230923315
32440,30218.979708439307,2.544093408808833
32450,30201.716422564357,2.546069454938156
32460,30184.433451299286,2.548048065998189
32470,30167.130780658517,2.550029246524065
32480,30149.808396627042,2.5520130010682314
32490,30132.466285160444,2.55399933420051
32500,30115.104432184773,2.5559882505081704
32510,30097.722823596494,2.557979754595991
32520,30080.321445262416,2.559973851086331
32530,30062.900283019597,2.561970544619197
32540,30045.459322675306,2.5639698398523088
32550,30027.99855000693,2.565971741461172
32560,30010.517950761896,2.567976254139144
32570,29993.017510657635,2.569983382597504
32580,29975.497215381452,2.5719931315655233
32590,29957.957050590507,2.574005505790534
32600,29940.39700191171,2.576020510037999
32610,29922.81705494166,2.5780381490915873
32620,29905.217195246558,2.5800584277532375
32630,29887.597408362148,2.5820813508432345
32640,29869.95767979366,2.5841069232002813
32650,29852.297995015673,2.5861351496815677
32660,29834.61833947211,2.5881660351628475
32670,29816.91869857612,2.5901995845385066
32680,29799.199057710022,2.5922358027216412
32690,29781.459402225235,2.594274694644127
32700,29763.699717442178,2.596316265256697
32710,29745.919988650203,2.598360519529013
32720,29728.120201107537,2.6004074624497426
32730,29710.300340041184,2.6024570990266342
32740,29692.460390646884,2.6045094342865913
32750,29674.600338088974,2.6065644732757494
32760,29656.72016750036,2.6086222210595538
32770,29638.819863982448,2.6106826827228344
32780,29620.899412605002,2.612745863369884
32790,29602.958798406158,2.614811768124536
32800,29584.99800639227,2.6168804021302416
32810,29567.01702153786,2.6189517705501504
32820,29549.01582878556,2.621025878567187
32830,29530.994413045977,2.6231027313841317
32840,29512.952759197688,2.625182334223701
32850,29494.890852087112,2.6272646923286245
32860,29476.80867652843,2.6293498109617297
32870,29458.70621730353,2.6314376954060217
32880,29440.583459161913,2.633528350964762
32890,29422.440386820606,2.635621782961554
32900,29404.27698496411,2.6377179967404234
32910,29386.093238244284,2.6398169976659034
32920,29367.88913128028,2.641918791123114
32930,29349.664648658472,2.644023382517849
32940,29331.419774932365,2.646130777276659
32950,29313.154494622504,2.648240980846935
32960,29294.868792216395,2.650353998696996
32970,29276.562652168475,2.6524698363161727
32980,29258.23605889992,2.6545884992148925
32990,29239.888996798683,2.6567099929247693
33000,29221.521450219312,2.658834322998686
33010,29203.133403482956,2.660961495010887
33020,29184.724840877185,2.66309151455706
33030,29166.29574665601,2.665224387254431
33040,29147.84610503971,2.6673601187418474
33050,29129.3759002148,2.6694987146798703
33060,29110.88511633392,2.671640180750864
33070,29092.373737515787,2.673784522659085
33080,29073.841747845065,2.6759317461307734
33090,29055.28913137231,2.678081856914245
33100,29036.71587211387,2.680234860779983
33110,29018.121954051807,2.6823907635207282
33120,28999.50736113381,2.6845495709515736
33130,28980.872077273118,2.6867112889100575
33140,28962.21608634841,2.6888759232562567
33150,28943.539372203726,2.69104347987288
33160,28924.841918648417,2.6932139646653663
33170,28906.123709456995,2.695387383561975
33180,28887.384728369092,2.6975637425138856
33190,28868.624959089364,2.6997430474952933
33200,28849.844385287382,2.7019253045035043
33210,28831.042990597583,2.704110519559035
33220,28812.220758619136,2.7062986987057096
33230,28793.377672915885,2.708489848010757
33240,28774.513717016256,2.710683973564912
33250,28755.628874413145,2.712881081482515
33260,28736.72312856387,2.715081177901608
33270,28717.796462890037,2.717284268984042
33280,28698.848860777478,2.719490360915572
33290,28679.88030557616,2.7216994599059623
33300,28660.890780600064,2.723911572189088
33310,28641.88026912715,2.7261267040230375
33320,28622.848754399216,2.728344861690217
33330,28603.796219621814,2.7305660514974535
33340,28584.72264796419,2.7327902797760997
33350,28565.62802255916,2.7350175528821397
33360,28546.512326503027,2.7372478771962943
33370,28527.375542855487,2.739481259124129
33380,28508.217654639557,2.741717705096157
33390,28489.038644841443,2.743957221567952
33400,28469.83849641047,2.7461998150202525
33410,28450.617192259,2.7484454919590724
33420,28431.374715262325,2.75069425891581
33430,28412.111048258557,2.7529461224473577
33440,28392.826174048554,2.7552010891362126
33450,28373.520075395834,2.7574591655905896
33460,28354.192735026438,2.7597203584445307
33470,28334.844135628897,2.7619846743580183
33480,28315.474259854083,2.7642521200170904
33490,28296.08309031513,2.7665227021339502
33500,28276.670609587352,2.7687964274470853
33510,28257.236800208128,2.7710733027213794
33520,28237.781644676812,2.7733533347482293
33530,28218.305125454644,2.775636530345661
33540,28198.80722496465,2.7779228963584472
33550,28179.28792559151,2.7802124396582246
33560,28159.747209681533,2.782505167143613
33570,28140.185059542477,2.784801085740332
33580,28120.60145744351,2.7871002024013243
33590,28100.996385615093,2.7894025241068734
33600,28081.36982624887,2.791708057864725
33610,28061.72176149759,2.794016810710211
33620,28042.05217347497,2.7963287897063687
33630,28022.361044255653,2.7986440019440657
33640,28002.648355875055,2.800962454542125
33650,27982.914090329286,2.803284154647447
33660,27963.158229575056,2.8056091094351365
33670,27943.38075552955,2.807937326108628
33680,27923.581650070373,2.8102688118998134
33690,27903.760895035382,2.812603574069168
33700,27883.91847222265,2.81494161990588
33710,27864.054363390314,2.8172829567279787
33720,27844.16855025651,2.8196275918824645
33730,27824.26101449922,2.8219755327454394
33740,27804.331737756263,2.8243267867222377
33750,27784.380701625058,2.826681361247559
33760,27764.407887662644,2.8290392637855986
33770,27744.4132773855,2.8314005018301844
33780,27724.396852269485,2.833765082904907
33790,27704.35859374969,2.83613301456326
33800,27684.298483220373,2.838504304388771
33810,27664.216502034833,2.8408789599951394
33820,27644.11263150532,2.8432569890263752
33830,27623.98685290289,2.8456383991569374
33840,27603.839147457365,2.8480231980918695
33850,27583.669496357157,2.8504113935669433
33860,27563.47788074921,2.852802993348798
33870,27543.264281738877,2.855198005235082
33880,27523.028680389805,2.857596437054593
33890,27502.77105772384,2.8599982966674236
33900,27482.491394720906,2.862403591965106
33910,27462.189672318913,2.8648123308707536
33920,27441.865871413633,2.8672245213392076
33930,27421.5199728586,2.869640171357186
33940,27401.15195746501,2.8720592889434284
33950,27380.761806001574,2.874481882148844
33960,27360.349499194468,2.8769079590566626
33970,27339.915017727144,2.879337527782583
33980,27319.458342240323,2.881770596474924
33990,27298.979453331784,2.8842071733147785
34000,27278.478331556304,2.886647266516161
34010,27257.954957425543,2.8890908843261665
34020,27237.409311407937,2.891538035025121
34030,27216.84137392856,2.8939887269267404
34040,27196.251125369025,2.8964429683782837
34050,27175.638546067392,2.8989007677607117
34060,27155.003616318027,2.9013621334888446
34070,27134.346316371506,2.903827074011521
34080,27113.666626434497,2.9062955978117597
34090,27092.96452666963,2.9087677134069176
34100,27072.239997195422,2.911243429348854
34110,27051.493018086097,2.913722754224093
34120,27030.723569371556,2.916205696653986
34130,27009.931631037194,2.918692265294879
34140,26989.11718302381,2.921182468838277
34150,26968.280205227507,2.9236763160110106
34160,26947.42067749954,2.9261738155754036
34170,26926.53857964622,2.928674976329444
34180,26905.633891428814,2.9311798071069517
34190,26884.70659256338,2.9336883167777494
34200,26863.756662720705,2.9362005142478367
34210,26842.78408152616,2.9387164084595594
34220,26821.78882855957,2.9412360083917877
34230,26800.77088335513,2.9437593230600876
34240,26779.730225401247,2.9462863615169006
34250,26758.66683414046,2.9488171328517168
34260,26737.580688969276,2.951351646191256
34270,26716.471769238095,2.9538899106996466
34280,26695.34005425107,2.956431935578606
34290,26674.185523265995,2.9589777300676205
34300,26653.008155494164,2.9615273034441305
34310,26631.807930100265,2.964080665023713
34320,26610.584826202255,2.9666378241602653
34330,26589.338822871265,2.969198790246192
34340,26568.069899131428,2.971763572712595
34350,26546.778033959803,2.9743321810294554
34360,26525.463206286215,2.976904624705829
34370,26504.125394993163,2.9794809132900335
34380,26482.76457891569,2.982061056369841
34390,26461.380736841253,2.9846450635726707
34400,26439.97384750958,2.987232944565785
34410,26418.543889612592,2.9898247090564807
34420,26397.090841794256,2.99242036679229
34430,26375.614682650434,2.9950199275611755
34440,26354.115390728795,2.9976234011917304
34450,26332.592944528697,3.0002307975533773
34460,26311.047322501006,3.00284212655657
34470,26289.478503048034,3.0054573981529975
34480,26267.886464523377,3.0080766223357864
34490,26246.271185231795,3.0106998091397075
34500,26224.632643429075,3.0133269686413793
34510,26202.970817321948,3.01595811095948
34520,26181.2856850679,3.0185932462549534
34530,26159.57722477508,3.0212323847312197
34540,26137.845414502175,3.023875536634388
34550,26116.090232258255,3.026522712253468
34560,26094.311656002697,3.0291739219205867
34570,26072.509663644974,3.031829176011201
34580,26050.684233044616,3.0344884849443154
34590,26028.835342011,3.037151859182702
34600,26006.96296830329,3.0398193092331196
34610,25985.06708963025,3.0424908456465327
34620,25963.14768365015,3.0451664790183366
34630,25941.204727970617,3.0478462199885805
34640,25919.238200148513,3.050530079242191
34650,25897.248077689797,3.0532180675092024
34660,25875.234338049406,3.0559101955649806
34670,25853.1969586311,3.058606474230455
34680,25831.135916787352,3.0613069143723513
34690,25809.0511898192,3.064011526903418
34700,25786.942754976135,3.0667203227826683
34710,25764.810589455938,3.069433313015609
34720,25742.654670404565,3.0721505086544805
34730,25720.47497491602,3.074871920798495
34740,25698.271480032192,3.077597560594075
34750,25676.044162742757,3.0803274392350963
34760,25653.79299998502,3.083061567963131
34770,25631.517968643788,3.0857999580676903
34780,25609.219045551225,3.0885426208864724
34790,25586.896207486727,3.09128956780561
34800,25564.549431176787,3.0940408102599193
34810,25542.17869329485,3.09679635973315
34820,25519.783970461183,3.0995562277582382
34830,25497.36523924274,3.1023204259175627
34840,25474.92247615301,3.1050889658431973
34850,25452.455657651906,3.10786185921717
34860,25429.964760145598,3.1106391177717208
34870,25407.449759986397,3.113420753289566
34880,25384.910633472606,3.1162067776041553
34890,25362.347356848382,3.1189972025999397
34900,25339.759906303614,3.121792040212637
34910,25317.148257973746,3.124591302429496
34920,25294.51238793968,3.1273950012895693
34930,25271.852272227614,3.130203148883984
34940,25249.167886808893,3.1330157573562127
34950,25226.459207599895,3.1358328389023487
34960,25203.72621046188,3.138654405771383
34970,25180.968871200832,3.141480470265481
34980,25158.18716556734,3.144311044740265
34990,25135.381069256448,3.1471461416050928
35000,25112.55055790751,3.1499857733233427
35010,25089.69560710407,3.152829952412699
35020,25066.81619237367,3.15567869144544
35030,25043.912289187778,3.158532003048726
35040,25020.983872961577,3.16138989990489
35050,24998.030919053865,3.1642523947517325
35060,24975.053402766905,3.1671195003828156
35070,24952.051299346273,3.169991229647758
35080,24929.024583980703,3.1728675954525385
35090,24905.973231801974,3.1757486107597903
35100,24882.897217884754,3.178634288589109
35110,24859.796517246432,3.181524642017356
35120,24836.67110484701,3.1844196841789647
35130,24813.52095558893,3.1873194282662483
35140,24790.346044316953,3.1902238875297138
35150,24767.146345817982,3.193133075278371
35160,24743.92183482095,3.196047004880052
35170,24720.672485996653,3.198965689761723
35180,24697.398273957617,3.2018891434098085
35190,24674.099173257935,3.2048173793705104
35200,24650.77515839314,3.2077504112501303
35210,24627.426203800038,3.2106882527153973
35220,24604.052283856592,3.213630917493795
35230,24580.65337288173,3.216578419373892
35240,24557.22944513525,3.219530772205673
35250,24533.780474817624,3.2224879899008734
35260,24510.306436069877,3.2254500864333173
35270,24486.807302973444,3.2284170758392556
35280,24463.283049550006,3.2313889722177076
35290,24439.733649761336,3.2343657897308034
35300,24416.159077509186,3.2373475426041316
35310,24392.559306635096,3.2403342451270865
35320,24368.93431092028,3.2433259116532187
35330,24345.284064085437,3.2463225566005867
35340,24321.608539790646,3.2493241944521163
35350,24297.907711635195,3.252330839755953
35360,24274.181553157432,3.255342507125826
35370,24250.430037834605,3.25835921124141
35380,24226.653139082737,3.26138096684869
35390,24202.85083025646,3.2644077887603262
35400,24179.023084648863,3.2674396918560302
35410,24155.169875491356,3.270476691082932
35420,24131.291175953498,3.2735188014559573
35430,24107.386959142867,3.2765660380582053
35440,24083.4571981049,3.279618416041329
35450,24059.501865822745,3.282675950625917
35460,24035.520935217097,3.2857386571018807
35470,24011.514379146076,3.288806550828841
35480,23987.482170405045,3.291879647236521
35490,23963.42428172648,3.294957961825136
35500,23939.340685779804,3.2980415101657954
35510,23915.231355171247,3.3011303079008947
35520,23891.09626244369,3.304224370744523
35530,23866.93538007651,3.307323714482866
35540,23842.748680485438,3.310428354974611
35550,23818.536136022398,3.31353830815136
35560,23794.297718975355,3.3166535900180407
35570,23770.033401568166,3.319774216653324
35580,23745.743155960434,3.3229002042100406
35590,23721.42695424735,3.326031568915605
35600,23697.084768459536,3.3291683270724386
35610,23672.716570562905,3.3323104950583966
35620,23648.322332458494,3.3354580893272026
35630,23623.902025982337,3.3386111264088765
35640,23599.455622905276,3.3417696229101743
35650,23574.98309493284,3.3449335955150277
35660,23550.48441370508,3.3481030609849864
35670,23525.95955079642,3.3512780361596635
35680,23501.408477715504,3.3544585379571843
35690,23476.831165905038,3.357644583374641
35700,23452.227586741657,3.360836189488545
35710,23427.597711535742,3.3640333734552854
35720,23402.941511531302,3.3672361525115933
35730,23378.258957905797,3.370444543975005
35740,23353.55002176999,3.3736585652443307
35750,23328.814674167814,3.3768782338001264
35760,23304.052886076195,3.380103567205168
35770,23279.26462840492,3.3833345831049306
35780,23254.449871996472,3.386571299228072
35790,23229.608587625877,3.3898137333869123
35800,23204.740746000578,3.393061903477929
35810,23179.846317760243,3.396315827482246
35820,23154.92527347665,3.3995755234661273
35830,23129.977583653523,3.4028410095814827
35840,23105.00321872637,3.406112304066362
35850,23080.00214906235,3.409389425245468
35860,23054.97434496012,3.412672391530665
35870,23029.919776649665,3.415961221421489
35880,23004.838414292168,3.41925593350567
35890,22979.73022797986,3.42255654645965
35900,22954.595187735857,3.4258630790491096
35910,22929.43326351403,3.429175550129495
35920,22904.244425198835,3.432493978646551
35930,22879.028642605168,3.4358183836368577
35940,22853.78588547823,3.4391487842283697
35950,22828.516123493366,3.442485199640963
35960,22803.219326255916,3.445827649186979
35970,22777.89546330108,3.4491761522717788
35980,22752.544504093752,3.4525307283943
35990,22727.16641802839,3.455891397147614
36000,22701.761174428855,3.4592581782194936
36010,22676.328742548274,3.462631091392978
36020,22650.86909156888,3.466010156546948
36030,22625.38219060189,3.4693953936567
36040,22599.86800868733,3.47278682279453
36050,22574.32651479392,3.476184464130315
36060,22548.757677818896,3.479588337932104
36070,22523.1614665879,3.4829984645667156
36080,22497.53784985481,3.4864148645003277
36090,22471.886796301602,3.489837558299087
36100,22446.208274538218,3.493266566629714
36110,22420.502253102408,3.496701910260113
36120,22394.76870045961,3.5001436100599896
36130,22369.007585002768,3.5035916870014705
36140,22343.21887505224,3.5070461621597278
36150,22317.402538855626,3.5105070567136107
36160,22291.558544587628,3.513974391946279
36170,22265.686860349924,3.5174481892458394
36180,22239.787454171026,3.5209284701059937
36190,22213.860294006136,3.524415256126686
36200,22187.905347737007,3.527908569014754
36210,22161.92258317181,3.5314084305845905
36220,22135.911968045006,3.534914862758804
36230,22109.873470017188,3.538427887568889
36240,22083.80705667497,3.5419475271558962
36250,22057.712695530838,3.5454738037711166
36260,22031.590354023014,3.549006739776757
36270,22005.43999951534,3.552546357646635
36280,21979.261599297133,3.5560926799668695
36290,21953.05512058304,3.5596457294365806
36300,21926.82053051294,3.563205528868593
36310,21900.5577961518,3.5667721011901454
36320,21874.26688448952,3.570345469443607
36330,21847.94776244085,3.5739256567871966
36340,21821.60039684524,3.5775126864957074
36350,21795.22475446669,3.581106581961239
36360,21768.820801993676,3.5847073666939355
36370,21742.388506038995,3.588315064322725
36380,21715.92783313963,3.5919296985960707
36390,21689.43874975666,3.5955512933827216
36400,21662.92122227511,3.5991798726724746
36410,21636.375217003842,3.602815460576937
36420,21609.800700175445,3.6064580813303015
36430,21583.1976379461,3.6101077592901185
36440,21556.565996395475,3.613764518938083
36450,21529.9057415266,3.6174283848808195
36460,21503.216839265766,3.6210993818506823
36470,21476.499255462386,3.624777534706551
36480,21449.75295588891,3.6284628684346436
36490,21422.97790624071,3.6321554081493237
36500,21396.174072135946,3.6358551790939253
36510,21369.341419115488,3.639562206641576
36520,21342.479912642793,3.6432765162960314
36530,21315.589518103803,3.6469981336925135
36540,21288.670200806824,3.6507270845985533
36550,21261.721925982463,3.6544633949148477
36560,21234.744658783486,3.6582070906761155
36570,21207.738364284738,3.6619581980519613
36580,21180.703007483047,3.6657167433477507
36590,21153.63855329711,3.6694827530054863
36600,21126.54496656742,3.673256253604695
36610,21099.42221205615,3.6770372718633206
36620,21072.270254447078,3.6808258346386222
36630,21045.089058345497,3.684621968928082
36640,21017.878588278098,3.688425701870318
36650,20990.638808692933,3.6922370607460056
36660,20963.36968395928,3.6960560729788052
36670,20936.071178367598,3.6998827661362994
36680,20908.74325612942,3.703717167930932
36690,20881.38588137728,3.7075593062209626
36700,20853.999018164654,3.711409209011422
36710,20826.58263046585,3.7152669044550763
36720,20799.13668217597,3.719132420853402
36730,20771.661137110805,3.7230057866575663
36740,20744.155959006803,3.726887030469415
36750,20716.621111520966,3.730776181042468
36760,20689.056558230808,3.734673267282926
36770,20661.462262634283,3.7385783182506778
36780,20633.838188149723,3.7424913631603265
36790,20606.184298115793,3.7464124313822147
36800,20578.50055579142,3.7503415524434587
36810,20550.786924355736,3.7542787560289987
36820,20523.043366908056,3.7582240719826476
36830,20495.269846467792,3.7621775303081555
36840,20467.46632597444,3.766139161170277
36850,20439.63276828751,3.770108994895852
36860,20411.769136186496,3.7740870619748934
36870,20383.875392370857,3.778073393061681
36880,20355.95149945994,3.782068018975869
36890,20327.997419992997,3.7860709707035975
36900,20300.01311642911,3.790082279398618
36910,20271.99855114719,3.7941019763834234
36920,20243.953686445955,3.7981300931503883
36930,20215.878484543893,3.8021666613629233
36940,20187.772907579267,3.8062117128566295
36950,20159.63691761007,3.810265279640472
36960,20131.470476614057,3.8143273938979556
36970,20103.273546488683,3.818398087988314
36980,20075.046089051146,3.8224773944477093
36990,20046.788066038363,3.8265653459904345
37000,20018.499439106974,3.830661975510139
37010,19990.180169833347,3.8347673160810483
37020,19961.8302197136,3.8388814009592056
37030,19933.449550163594,3.8430042635837185
37040,19905.03812251896,3.847135937578017
37050,19876.59589803513,3.851276456751123
37060,19848.12283788733,3.8554258550989244
37070,19819.618903170653,3.8595841668054693
37080,19791.084054900042,3.8637514262442645
37090,19762.51825401037,3.8679276679795827
37100,19733.92146135645,3.8721129267677887
37110,19705.293637713094,3.876307237558668
37120,19676.634743775146,3.880510635496771
37130,19647.944740157567,3.884723155922768
37140,19619.223587395456,3.888944834374815
37150,19590.471245944133,3.893175706589928
37160,19561.6876761792,3.8974158085053756
37170,19532.872838396615,3.901665176260075
37180,19504.026692812757,3.9059238461960053
37190,19475.149199564526,3.910191854859632
37200,19446.240318709413,3.9144692390033393
37210,19417.30001022559,3.9187560355868802
37220,19388.328234012017,3.923052281778834
37230,19359.324949888538,3.9273580149580782
37240,19330.29011759598,3.9316732727152734
37250,19301.223696796278,3.935998092854358
37260,19272.125647072582,3.9403325133940577
37270,19242.99592792937,3.9446765725694086
37280,19213.834498792607,3.9490303088332896
37290,19184.64131900985,3.95339376085797
37300,19155.416347850398,3.957766967536671
37310,19126.159544505434,3.9621499679851384
37320,19096.87086808819,3.96654280154323
37330,19067.550277634084,3.970945507776516
37340,19038.197732100907,3.975358126477891
37350,19008.813190368975,3.979780697669205
37360,18979.39661124131,3.984213261602901
37370,18949.94795344383,3.9886558587636745
37380,18920.46717562553,3.993108529870139
37390,18890.9542363587,3.9975713158765127
37400,18861.4090941391,4.002044257974314
37410,18831.831707386187,4.006527397594074
37420,18802.222034443337,4.0110207764070696
37430,18772.58003357806,4.0155244363270555
37440,18742.90566298224,4.020038419512028
37450,18713.19888077238,4.024562768365998
37460,18683.459644989834,4.029097525540771
37470,18653.68791360108,4.033642733937756
37480,18623.883644497975,4.038198436709781
37490,18594.046795498038,4.0427646772629275
37500,18564.177324344713,4.047341499258378
37510,18534.27518870767,4.051928946614285
37520,18504.340346183104,4.056527063507648
37530,18474.372754294036,4.061135894376214
37540,18444.372370490626,4.065755483920393
37550,18414.3391521505,4.070385877105186
37560,18384.27305657909,4.07502711916213
37570,18354.17404100997,4.079679255591271
37580,18324.042062605196,4.084342332163139
37590,18293.87707845569,4.089016394920747
37600,18263.679045581594,4.093701490181606
37610,18233.44792093266,4.098397664539765
37620,18203.18366138864,4.103104964867856
37630,18172.88622375968,4.107823438319164
37640,18142.555564786748,4.112553132329719
37650,18112.19164114204,4.117294094620396
37660,18081.794409429418,4.122046373199042
37670,18051.36382618486,4.1268100163626205
37680,18020.899847876914,4.131585072699367
37690,17990.402430907157,4.136371591090977
37700,17959.871531610694,4.1411696207147966
37710,17929.30710625661,4.145979211046054
37720,17898.709111048516,4.150800411860085
37730,17868.077502125045,4.155633273234599
37740,17837.41223556036,4.160477845551957
37750,17806.713267364736,4.165334179501465
37760,17775.980553485068,4.170202326081697
37770,17745.21404980546,4.175082336602835
37780,17714.413712147812,4.179974262689024
37790,17683.579496272385,4.184878156280757
37800,17652.711357878434,4.189794069637274
37810,17621.8092526048,4.194722055338988
37820,17590.873136030576,4.199662166289929
37830,17559.902963675726,4.204614455720209
37840,17528.898691001767,4.20957897718851
37850,17497.860273412443,4.214555784584599
37860,17466.787666254415,4.219544932131854
37870,17435.68082481796,4.224546474389827
37880,17404.539704337712,4.229560466256816
37890,17373.364259993406,4.2345869629724735
37900,17342.154446910616,4.239626020120421
37910,17310.910220161524,4.244677693630911
37920,17279.631534765744,4.249742039783486
37930,17248.31834569109,4.254819115209682
37940,17216.97060785442,4.259908976895747
37950,17185.588276122482,4.265011682185382
37960,17154.171305312757,4.270127288782519
37970,17122.71965019435,4.275255854754105
37980,17091.23326548889,4.280397438532929
37990,17059.71210587142,4.285552098920462
38000,17028.156125971364,4.290719895089731
38010,16996.565280373474,4.295900886588213
38020,16964.939523618785,4.301095133340758
38030,16933.278810205622,4.306302695652538
38040,16901.583094590624,4.311523634212023
38050,16869.852331189762,4.3167580100939835
38060,16838.086474379408,4.322005884762518
38070,16806.28547849742,4.327267320074117
38080,16774.449297844218,4.332542378280738
38090,16742.577886683932,4.337831122032927
38100,16710.671199245542,4.343133614382954
38110,16678.729189724036,4.348449918787986
38120,16646.751812281615,4.353780099113283
38130,16614.739021048907,4.359124219635431
38140,16582.690770126206,4.364482345045593
38150,16550.60701358473,4.369854540452796
38160,16518.48770546794,4.375240871387256
38170,16486.332799792806,4.380641403803713
38180,16454.142250551216,4.3860562040848174
38190,16421.916011711284,4.391485339044533
38200,16389.654037218785,4.396928875931585
38210,16357.35628099856,4.402386882432917
38220,16325.02269695598,4.4078594266772075
38230,16292.653238978419,4.413346577238397
38240,16260.247860936754,4.41884840313926
38250,16227.806516686927,4.424364973854997
38260,16195.329160071487,4.429896359316875
38270,16162.81574492122,4.435442629915894
38280,16130.266225056737,4.441003856506481
38290,16097.680554290175,4.446580110410226
38300,16065.058686426866,4.4521714634196545
38310,16032.400575267071,4.457777987802024
38320,15999.706174607738,4.463399756303166
38330,15966.975438244295,4.469036842151356
38340,15934.208319972484,4.474689319061224
38350,15901.404773590195,4.4803572612377
38360,15868.564752899405,4.48604074337999
38370,15835.688211708082,4.491739840685598
38380,15802.775103832158,4.497454628854384
38390,15769.825383097548,4.503185184092643
38400,15736.839003342186,4.508931583117249
38410,15703.81591841811,4.514693903159815
38420,15670.756082193599,4.520472221970898
38430,15637.659448555307,4.526266617824249
38440,15604.525971410505,4.532077169521094
38450,15571.355604689295,4.537903956394456
38460,15538.148302346915,4.54374705831352
38470,15504.904018366062,4.549606555688038
38480,15471.622706759277,4.555482529472772
38490,15438.304321571355,4.561375061171978
38500,15404.948816881802,4.567284232843936
38510,15371.556146807372,4.573210127105513
38520,15338.126265504594,4.57915282713678
38530,15304.659127172388,4.585112416685661
38540,15271.154686054731,4.5910889800726284
38550,15237.612896443341,4.5970826021954485
38560,15204.033712680433,4.603093368533957
38570,15170.417089161536,4.609121365154888
38580,15136.762980338328,4.6151666787167525
38590,15103.07134072157,4.621229396474748
38600,15069.342124884039,4.627309606285721
38610,15035.575287463565,4.633407396613177
38620,15001.770783166106,4.639522856532337
38630,14967.928566768864,4.645656075735233
38640,14934.048593123483,4.651807144535857
38650,14900.13081715929,4.657976153875359
38660,14866.1751938866,4.664163195327286
38670,14832.181678400088,4.670368361102875
38680,14798.150225882215,4.67659174405639
38690,14764.080791606713,4.682833437690516
38700,14729.97333094216,4.689093536161795
38710,14695.827799355582,4.69537213428611
38720,14661.644152416142,4.701669327544229
38730,14627.42234579891,4.707985212087391
38740,14593.162335288675,4.714319884742951
38750,14558.86407678384,4.720673443020066
38760,14524.527526300397,4.727045985115444
38770,14490.15263997595,4.7334376099191395
38780,14455.739374073837,4.739848417020404
38790,14421.287684987328,4.746278506713588
38800,14386.797529243868,4.7527279800040985
38810,14352.268863509427,4.759196938614412
38820,14317.70164459293,4.765685484990138
38830,14283.09582945075,4.7721937223061435
38840,14248.4513751913,4.778721754472724
38850,14213.768239079687,4.785269686141847
38860,14179.046378542494,4.791837622713428
38870,14144.285751172582,4.798425670341687
38880,14109.486314734058,4.805033935941551
38890,14074.648027167274,4.811662527195108
38900,14039.770846593929,4.818311552558137
38910,14004.854731322292,4.824981121266679
38920,13969.899639852498,4.831671343343676
38930,13934.905530881933,4.838382329605672
38940,13899.87236331074,4.845114191669565
38950,13864.800096247407,4.851867041959427
38960,13829.688689014467,4.858640993713381
38970,13794.538101154296,4.865436160990542
38980,13759.348292435025,4.872252658678015
38990,13724.119222856556,4.879090602497964
39000,13688.85085265667,4.885950109014733
39010,13653.543142317292,4.892831295642032
39020,13618.19605257082,4.8997342806502
39030,13582.809544406595,4.906659183173508
39040,13547.383579077487,4.913606123217549
39050,13511.918118106612,4.920575221666674
39060,13476.413123294144,4.927566600291509
39070,13440.868556724268,4.934580381756525
39080,13405.284380772275,4.941616689627678
39090,13369.660558111755,4.948675648380121
39100,13333.997051721948,4.955757383405969
39110,13298.293824895212,4.962862021022146
39120,13262.550841244647,4.969989688478288
39130,13226.76806471184,4.977140513964713
39140,13190.945459574756,4.984314626620476
39150,13155.082990455783,4.991512156541467
39160,13119.18062232991,4.998733234788594
39170,13083.238320533077,5.005977993396032
39180,13047.256050770655,5.013246565379536
39190,13011.23377912609,5.020539084744832
39200,12975.171472069713,5.027855686496068
39210,12939.069096467705,5.035196506644342
39220,12902.926619591228,5.042561682216297
39230,12866.744009125709,5.049951351262784
39240,12830.521233180334,5.057365652867607
39250,12794.258260297687,5.064804727156317
39260,12757.955059463555,5.0722687153051025
39270,12721.61160011694,5.079757759549733
39280,12685.227852160264,5.087272003194581
39290,12648.80378596971,5.0948115906217115
39300,12612.339372405826,5.1023766673000495
39310,12575.834582824253,5.109967379794614
39320,12539.289389086713,5.11758387577582
39330,12502.70376357216,5.125226304028866
39340,12466.077679188147,5.132894814463177
39350,12429.411109382425,5.14058955812193
39360,12392.704028154709,5.148310687191646
39370,12355.956410068724,5.156058355011856
39380,12319.168230264426,5.1638327160848405
39390,12282.33946447046,5.171633926085433
39400,12245.470089016875,5.179462141870905
39410,12208.560080848041,5.187317521490914
39420,12171.609417535827,5.195200224197524
39430,12134.618077293017,5.203110410455307
39440,12097.586038986981,5.211048241951492
39450,12060.513282153603,5.2190138816062115
39460,12023.399787011447,5.227007493582796
39470,11986.245534476231,5.235029243298152
39480,11949.05050617551,5.243079297433201
39490,11911.814684463712,5.251157823943386
39500,11874.538052437369,5.259264992069257
39510,11837.220593950704,5.267400972347112
39520,11799.862293631479,5.275565936619704
39530,11762.463136897139,5.28376005804703
39540,11725.02310997127,5.291983511117168
39550,11687.542199900345,5.300236471657182
39560,11650.020394570834,5.308519116844099
